word,zone,item,meanItemRT
to,821,9,301.1298701
resolve,822,9,316.2207792
the,823,9,299.3506494
situation,824,9,323.6623377
to,825,9,330.8289474
the,826,9,339.5194805
satisfaction,827,9,324.1168831
of,828,9,284.961039
all,829,9,288.2051282
parties,830,9,301.4805195
were,831,9,353.0263158
unsuccessful.,832,9,357.6578947
The,833,9,348.3157895
mania,834,9,340.1948052
finally,835,9,333.1558442
"ended,",836,9,320.3636364
Mackay,837,9,349.3815789
"says,",838,9,313.038961
with,839,9,313.6623377
individuals,840,9,316.2987013
stuck,841,9,325.2987013
with,842,9,347.038961
the,843,9,317.1052632
bulbs,844,9,311.4868421
they,845,9,308.7662338
held,846,9,312.0909091
at,847,9,313.038961
the,848,9,309.4025974
end,849,9,300.6883117
of,850,9,283.3157895
the,851,9,306.2467532
crash.,852,9,383.3733333
No,853,9,321.2727273
court,854,9,326.2207792
would,855,9,329.3766234
enforce,856,9,329.2077922
payment,857,9,310.1298701
of,858,9,297.6315789
a,859,9,303.8815789
"contract,",860,9,364.4868421
since,861,9,317.974359
judges,862,9,314.92
regarded,863,9,338.4933333
the,864,9,314.2972973
debts,865,9,316.0666667
as,866,9,344.8552632
contracted,867,9,372.4078947
through,868,9,358.5131579
"gambling,",869,9,365.8918919
and,870,9,342.2368421
thus,871,9,326.7662338
not,872,9,324.6883117
enforceable,873,9,319.6756757
by,874,9,372.1232877
law.,875,9,363.9459459
Although,876,9,339.4054054
Mackay's,877,9,338.72
book,878,9,313.7866667
is,879,9,290.68
a,880,9,290.0921053
classic,881,9,308.4736842
that,882,9,299.92
many,883,9,313
publishing,884,9,317.2631579
houses,885,9,338.8108108
continue,886,9,308.7763158
reprinting,887,9,374.9733333
"today,",888,9,355.3066667
his,889,9,322.88
account,890,9,302.5394737
is,891,9,320.4933333
contested.,892,9,416.4666667
Many,893,9,342.8157895
modern,894,9,317.5657895
scholars,895,9,312.3333333
believe,896,9,324.24
the,897,9,301.1052632
mania,898,9,303.2266667
was,899,9,297.4805195
not,900,9,291.9868421
as,901,9,300.6933333
extraordinary,902,9,305.5526316
as,903,9,292.9866667
Mackay,904,9,336.4473684
"described,",905,9,324.5263158
with,906,9,318.84
some,907,9,305.2266667
arguing,908,9,325.8026316
that,909,9,284.84
the,910,9,277.9866667
price,911,9,277.2763158
changes,912,9,301.5789474
may,913,9,295.3289474
not,914,9,298.2236842
have,915,9,314.1081081
constituted,916,9,362.8026316
a,917,9,323.2666667
bubble.,918,9,363.9605263
Research,919,9,377.2133333
on,920,9,316.6052632
the,921,9,289.8831169
tulip,922,9,316.4324324
mania,923,9,311.5921053
is,924,9,309.4342105
difficult,925,9,312.3766234
because,926,9,304.1558442
of,927,9,302.5
the,928,9,290.2894737
limited,929,9,287.12
data,930,9,298.3947368
from,931,9,294.2631579
the,932,9,297.25
sixteen,933,9,306.0263158
thirties.,934,9,413.4054054
"However,",935,9,358.1447368
some,936,9,349.2933333
modern,937,9,386.8026316
economists,938,9,341.1315789
have,939,9,308.6973684
proposed,940,9,331.8552632
rational,941,9,397.7922078
"explanations,",942,9,355
rather,943,9,333.6710526
than,944,9,314.3421053
a,945,9,322.0394737
speculative,946,9,359.6052632
"mania,",947,9,333.9736842
for,948,9,329.5333333
the,949,9,302.7631579
rise,950,9,293.6103896
and,951,9,284.5733333
fall,952,9,305.3378378
in,953,9,319.4605263
prices.,954,9,351.4736842
For,955,9,305.7866667
"example,",956,9,317.5789474
other,957,9,318.04
"flowers,",958,9,354.7631579
such,959,9,290.2297297
as,960,9,277.2763158
the,961,9,291.0131579
"hyacinth,",962,9,371.8421053
also,963,9,320.8947368
had,964,9,302.6575342
high,965,9,296.3289474
prices,966,9,307.2894737
on,967,9,291.4133333
the,968,9,301.6533333
flower's,969,9,365.6621622
"introduction,",970,9,348.3066667
which,971,9,321.6486486
then,972,9,305.2266667
fell,973,9,311.8243243
dramatically.,974,9,329.75
The,975,9,322.8133333
high,976,9,331.7297297
prices,977,9,311.472973
may,978,9,285.2432432
also,979,9,287.3513514
have,980,9,293.6133333
been,981,9,298.7567568
driven,982,9,280.1333333
by,983,9,316.3013699
expectations,984,9,325.1081081
of,985,9,296.9459459
a,986,9,323.6266667
parliamentary,987,9,386.4864865
decree,988,9,394.5263158
that,989,9,334.1447368
contracts,990,9,335.1842105
could,991,9,317.0933333
be,992,9,300.7894737
voided,993,9,313.4324324
for,994,9,311.3066667
a,995,9,303.32
small,996,9,335.92
"cost,",997,9,307.5526316
thus,998,9,348.28
lowering,999,9,356.8
the,1000,9,299.3866667
risk,1001,9,306.7763158
to,1002,9,320.9466667
buyers.,1003,9,387.9210526
Despite,1004,9,337.5405405
these,1005,9,317.3026316
disagreements,1006,9,368.5066667
about,1007,9,329.8157895
whether,1008,9,336.7368421
the,1009,9,307.56
phenomenon,1010,9,339.3333333
technically,1011,9,379.1184211
constituted,1012,9,367.1688312
an,1013,9,333.7066667
economic,1014,9,331.5394737
"bubble,",1015,9,364.6891892
the,1016,9,333.1184211
term,1017,9,308.8947368
'tulip,1018,9,340.1466667
mania',1019,9,345.16
is,1020,9,309.7837838
still,1021,9,294.6052632
often,1022,9,302.9736842
used,1023,9,335.9350649
metaphorically,1024,9,349.3648649
to,1025,9,315.1578947
refer,1026,9,292.4078947
to,1027,9,286.2133333
any,1028,9,314.1818182
large,1029,9,320.2337662
economic,1030,9,315.3766234
"bubble,",1031,9,390.1012658
when,1032,9,307.1282051
asset,1033,9,328.0657895
prices,1034,9,342.6623377
deviate,1035,9,367.3291139
from,1036,9,397.3766234
intrinsic,1037,9,516.5064935
values.,1038,9,867.641791
Tourette's,1,10,522.8181818
"syndrome,",2,10,464.75
a,3,10,447.6623377
neurological,4,10,427.2337662
disorder,5,10,463.6351351
characterized,6,10,394.9210526
by,7,10,421.4473684
"repetitive,",8,10,437.7027027
involuntary,9,10,427.4657534
"movements,",10,10,487.6891892
was,11,10,359.6351351
named,12,10,365.6216216
for,13,10,337.9722222
Dr.,14,10,427.125
Georges,15,10,473.7638889
Gilles,16,10,470.25
de,17,10,413.4444444
la,18,10,486.3802817
"Tourette,",19,10,440.8082192
the,20,10,432.1621622
pioneering,21,10,393.5890411
French,22,10,398.6666667
neurologist,23,10,414.4084507
who,24,10,381.1
first,25,10,371.4305556
described,26,10,387.6986301
the,27,10,383.0273973
condition,28,10,346.3918919
in,29,10,335.5479452
an,30,10,687.3661972
eighty-six-year-old,31,10,596.4444444
French,32,10,694.7916667
noblewoman.,33,10,559.6849315
It,34,10,390.6164384
is,35,10,379.7027027
almost,36,10,407.36
always,37,10,410.8082192
in,38,10,356.7297297
childhood,39,10,370.0675676
that,40,10,341.8082192
the,41,10,372.7123288
early,42,10,456.4109589
symptoms,43,10,349.5540541
of,44,10,337.6438356
Tourette's,45,10,339.1232877
are,46,10,365.375
first,47,10,354.4383562
"noticed,",48,10,350.890411
with,49,10,357.9589041
the,50,10,377.1643836
average,51,10,375.3802817
onset,52,10,374.875
between,53,10,338.0277778
the,54,10,331.369863
ages,55,10,375.0273973
of,56,10,382.7671233
seven,57,10,373.3424658
and,58,10,374.6111111
ten,59,10,381.7222222
years.,60,10,431.2739726
It,61,10,357.6575342
is,62,10,365.4383562
estimated,63,10,355.890411
that,64,10,366.3513514
two,65,10,354.9166667
hundred,66,10,366.5416667
thousand,67,10,422.056338
Americans,68,10,432.9315068
have,69,10,397.5068493
the,70,10,369.6164384
most,71,10,352.1690141
severe,72,10,398.8888889
form,73,10,358.7123288
of,74,10,375.2191781
"Tourette's,",75,10,360.4794521
and,76,10,341.8472222
as,77,10,379.4246575
many,78,10,340.0135135
as,79,10,330.7027027
one,80,10,327.472973
in,81,10,368.3150685
a,82,10,375.4054054
hundred,83,10,413.0405405
people,84,10,415.8243243
exhibit,85,10,349
milder,86,10,442.4189189
and,87,10,364.8378378
less,88,10,356.3108108
complex,89,10,365.972973
symptoms,90,10,365.2328767
that,91,10,392.8918919
include,92,10,365.1486486
chronic,93,10,360.3648649
motor,94,10,383.2297297
and,95,10,407.7297297
vocal,96,10,373.7260274
tics,97,10,427.5479452
or,98,10,449.5675676
transient,99,10,372.4109589
tics,100,10,409.7297297
of,101,10,445.0821918
childhood.,102,10,433.5138889
For,103,10,361.8783784
the,104,10,396.8108108
majority,105,10,355.6486486
of,106,10,367.9459459
people,107,10,383.2465753
diagnosed,108,10,380.7808219
with,109,10,339.2739726
the,110,10,399.7945205
"disorder,",111,10,385.7945205
Tourette's,112,10,387.0547945
is,113,10,358.4794521
not,114,10,375.5068493
a,115,10,351.8243243
chronic,116,10,404.0136986
condition,117,10,401.3013699
with,118,10,373.88
symptoms,119,10,372.4594595
lasting,120,10,349.2432432
a,121,10,371.7702703
lifetime.,122,10,399.8918919
Rather,123,10,341.5405405
it,124,10,319.3648649
is,125,10,348.1369863
a,126,10,378.1111111
condition,127,10,348.3013699
whose,128,10,349.8356164
severity,129,10,368.1891892
peaks,130,10,334.3783784
in,131,10,342.3783784
the,132,10,333.0945946
early,133,10,322.7027027
"teens,",134,10,358.3013699
with,135,10,393.6712329
improvement,136,10,369.9054054
occurring,137,10,396.3783784
in,138,10,318.0405405
the,139,10,315.3513514
late,140,10,328.1917808
teens,141,10,332.2328767
and,142,10,324.3108108
continuing,143,10,346.2297297
into,144,10,358.7066667
adulthood.,145,10,375.5
"However,",146,10,363.0810811
approximately,147,10,391.4520548
ten,148,10,388.3835616
percent,149,10,350.6027397
of,150,10,339.5135135
those,151,10,355.4246575
affected,152,10,340.8767123
have,153,10,327.109589
a,154,10,340.375
progressive,155,10,356.5890411
or,156,10,345.5753425
disabling,157,10,357.7534247
course,158,10,370.2
that,159,10,355.972973
lasts,160,10,333.2027027
into,161,10,390
adulthood.,162,10,360.3424658
It,163,10,335
is,164,10,315.8378378
not,165,10,326.5810811
uncommon,166,10,335.1891892
for,167,10,352.6027397
symptoms,168,10,348.630137
to,169,10,341.9589041
be,170,10,369.0547945
present,171,10,332.8513514
for,172,10,347.8028169
an,173,10,346.2972973
extended,174,10,345.5753425
period,175,10,318.0555556
of,176,10,312.7837838
time,177,10,322.1081081
before,178,10,326.7432432
a,179,10,332.1232877
formal,180,10,336.6575342
diagnosis,181,10,326.9594595
of,182,10,340.2432432
Tourette's,183,10,364.527027
is,184,10,360.2702703
obtained.,185,10,368.3150685
The,186,10,348.0540541
reasons,187,10,327.5616438
for,188,10,340.8783784
this,189,10,356.5694444
are,190,10,369.7702703
many,191,10,320.6164384
and,192,10,336.0410959
may,193,10,406.2739726
include,194,10,343.1756757
the,195,10,340.8493151
fact,196,10,323.4666667
that,197,10,314.9733333
for,198,10,338.9589041
families,199,10,331.739726
and,200,10,351.8108108
physicians,201,10,352.7027027
unfamiliar,202,10,349.4583333
with,203,10,348.6438356
"Tourette's,",204,10,376.3287671
mild,205,10,339.4459459
and,206,10,351.3783784
even,207,10,352.9041096
moderate,208,10,330.1369863
tic,209,10,333.2972973
symptoms,210,10,346.3150685
may,211,10,335.2432432
be,212,10,324.9452055
considered,213,10,431.3513514
"inconsequential,",214,10,438.9444444
part,215,10,360.1232877
of,216,10,335.1111111
a,217,10,397.8513514
developmental,218,10,393.3108108
"phase,",219,10,339.3648649
or,220,10,350.5416667
the,221,10,327.6351351
result,222,10,312.2837838
of,223,10,313.109589
another,224,10,382.5205479
condition.,225,10,372.7945205
For,226,10,347.630137
"example,",227,10,331.7916667
parents,228,10,319.2191781
may,229,10,350.8630137
think,230,10,314.9305556
that,231,10,318.7777778
eye,232,10,333
blinking,233,10,358.0416667
is,234,10,336.7323944
related,235,10,313.1388889
to,236,10,334.8888889
vision,237,10,319.0138889
problems,238,10,333.4520548
or,239,10,323.0138889
that,240,10,319.9863014
sniffing,241,10,374.5972222
is,242,10,343.2777778
related,243,10,323.5555556
to,244,10,384.75
seasonal,245,10,345.4492754
allergies.,246,10,403.0140845
There,247,10,336.6197183
are,248,10,321.8888889
many,249,10,354.7323944
patients,250,10,346.4788732
who,251,10,319.0704225
are,252,10,378.5555556
self-diagnosed,253,10,378.7323944
after,254,10,349.2777778
"they,",255,10,374.1666667
their,256,10,380.8169014
"parents,",257,10,365.9589041
other,258,10,355.2465753
"relatives,",259,10,349.9189189
or,260,10,322.3108108
friends,261,10,324.4794521
read,262,10,316.0958904
or,263,10,315.4383562
hear,264,10,302.6621622
about,265,10,335.6575342
Tourette's,266,10,331.9315068
from,267,10,344.4722222
others.,268,10,361.8918919
Tics,269,10,343.3835616
are,270,10,344.6756757
classified,271,10,347.6111111
as,272,10,324
either,273,10,308
simple,274,10,357.9452055
or,275,10,327.0410959
complex.,276,10,365.9589041
Simple,277,10,356.2465753
motor,278,10,370.1643836
tics,279,10,330.3835616
are,280,10,331.7361111
"sudden,",281,10,400.1506849
"brief,",282,10,347.5555556
repetitive,283,10,384.8356164
movements,284,10,352.4383562
that,285,10,326.875
involve,286,10,333.6891892
a,287,10,340.0958904
limited,288,10,338.630137
number,289,10,316.6164384
of,290,10,328.1780822
muscle,291,10,355.5753425
groups.,292,10,347.1917808
Some,293,10,317.5972222
of,294,10,313.9305556
the,295,10,326.2676056
more,296,10,312.4027778
common,297,10,313.3194444
simple,298,10,342.8082192
tics,299,10,308.1805556
include,300,10,358.875
eye,301,10,367.7042254
"blinking,",302,10,352.6575342
facial,303,10,397.8888889
"grimacing,",304,10,472.9444444
shoulder,305,10,465.6805556
"shrugging,",306,10,406.5555556
and,307,10,353.9027778
head,308,10,363.6805556
or,309,10,364.2222222
shoulder,310,10,374.2112676
jerking.,311,10,372.5
Simple,312,10,476.0555556
"vocalizations,",313,10,382.3472222
which,314,10,373.2816901
motor,315,10,389.3888889
tics,316,10,366.7222222
typically,317,10,376.4027778
"precede,",318,10,510.0833333
might,319,10,416.4246575
include,320,10,402.8356164
repetitive,321,10,484.8169014
"throat-clearing,",322,10,523.8356164
"sniffing,",323,10,402.2777778
or,324,10,375.8356164
grunting,325,10,400.6849315
sounds.,326,10,431.630137
Complex,327,10,395.4246575
tics,328,10,375.2222222
are,329,10,366.4027778
"distinct,",330,10,404.7605634
coordinated,331,10,394.7323944
patterns,332,10,353.8169014
of,333,10,343.25
movement,334,10,351.2328767
that,335,10,321.2054795
involve,336,10,327.2222222
several,337,10,350.5
muscle,338,10,347.3561644
groups.,339,10,345.5068493
Complex,340,10,344.0555556
motor,341,10,329.5205479
tics,342,10,345.5
might,343,10,327.5774648
include,344,10,320.6760563
facial,345,10,352.6478873
grimacing,346,10,394.8194444
combined,347,10,337.0136986
with,348,10,315.630137
a,349,10,326.8493151
head,350,10,340.9859155
twist,351,10,351.3521127
and,352,10,364.9577465
a,353,10,335.8873239
shoulder,354,10,349.6944444
shrug.,355,10,361.9295775
Other,356,10,344.8611111
complex,357,10,338.8055556
motor,358,10,316.3055556
tics,359,10,317.7887324
may,360,10,323.4305556
actually,361,10,323.4027778
appear,362,10,320.4861111
"purposeful,",363,10,401.2816901
including,364,10,371.625
sniffing,365,10,368.8472222
or,366,10,352.8888889
touching,367,10,389.0140845
"objects,",368,10,405.0422535
"hopping,",369,10,438.8028169
"jumping,",370,10,437.5211268
"bending,",371,10,400.3521127
or,372,10,383.4027778
twisting.,373,10,397.6805556
Complex,374,10,412.9295775
vocal,375,10,338.6619718
tics,376,10,354.7777778
include,377,10,349.1549296
words,378,10,341.2112676
or,379,10,341.1690141
phrases.,380,10,352.7083333
Perhaps,381,10,344.2083333
the,382,10,313.9305556
most,383,10,354.0694444
dramatic,384,10,330.2083333
and,385,10,323.6944444
disabling,386,10,329.9722222
tics,387,10,324.6666667
include,388,10,326.5555556
motor,389,10,348.0138889
movements,390,10,355.5774648
that,391,10,329.0140845
result,392,10,322.8028169
in,393,10,342.9014085
self-harm,394,10,346.3380282
such,395,10,346.9295775
as,396,10,336.1267606
punching,397,10,344.3380282
oneself,398,10,367.4225352
in,399,10,320.8611111
the,400,10,326.5972222
"face,",401,10,328.8055556
or,402,10,321.5492958
vocal,403,10,359.6901408
tics,404,10,334.2957746
including,405,10,485.4142857
"coprolalia,",406,10,504.9577465
which,407,10,439.6805556
involves,408,10,375.3055556
uttering,409,10,385.0694444
swear,410,10,392.4722222
"words,",411,10,388.8055556
or,412,10,600.0555556
"echolalia,",413,10,430.4722222
which,414,10,358.2083333
involves,415,10,402.3888889
repeating,416,10,355.0972222
the,417,10,346.2638889
words,418,10,358.9571429
or,419,10,368.5211268
phrases,420,10,366.5070423
of,421,10,352.6901408
others.,422,10,406.1142857
Tics,423,10,412.6901408
are,424,10,341
often,425,10,336.5555556
worse,426,10,342.5972222
with,427,10,347.8888889
excitement,428,10,361.3055556
or,429,10,368.8309859
anxiety,430,10,340.0277778
and,431,10,333.4722222
better,432,10,321.5555556
during,433,10,316.6388889
"calm,",434,10,326.75
focused,435,10,373.5833333
activities.,436,10,399.9305556
Certain,437,10,359.7777778
physical,438,10,385.0985915
experiences,439,10,366.125
can,440,10,323.625
trigger,441,10,344.0555556
or,442,10,345.1388889
worsen,443,10,343.4507042
tics.,444,10,320.8450704
For,445,10,339.2816901
"example,",446,10,387.8591549
tight,447,10,377.6197183
collars,448,10,394.3521127
may,449,10,351.1971831
trigger,450,10,349.1971831
neck,451,10,346.1944444
"tics,",452,10,340.0416667
or,453,10,342.971831
hearing,454,10,327.0138889
another,455,10,357.8055556
person,456,10,322.3472222
sniff,457,10,332.3055556
or,458,10,345.5416667
throat-clear,459,10,339.6901408
may,460,10,336.4027778
trigger,461,10,321.375
the,462,10,308.8055556
production,463,10,302.2916667
of,464,10,311.1666667
similar,465,10,326.6666667
sounds.,466,10,349.7857143
Tics,467,10,366.6478873
come,468,10,330.1408451
and,469,10,333.5633803
go,470,10,320.8169014
over,471,10,319.4027778
"time,",472,10,314.0972222
varying,473,10,326.6111111
in,474,10,309.5
"type,",475,10,321.7916667
"frequency,",476,10,334.9583333
"location,",477,10,324.7857143
and,478,10,348.5492958
severity.,479,10,340.1408451
The,480,10,321.0571429
